uuid,category,j2j,j2b,b2b,iou,precision,recall,infer_time,gt_joints,gt_bones,pred_joints,pred_bones
7998e953cb5f46ffb417b616b7f3b471,animal,0.2333984375,0.20597426319133066,0.15190447830938614,0.0,0.0,0.0,3.415344715118408,3,2,19,18
7f37f239817f41a2ad21b5f77cd0ff65,mythical creature,0.0560302734375,0.039625023550893604,0.040915785435185856,0.6938775510204082,0.5384615384615384,0.7727272727272727,7.510117530822754,44,43,39,38
81007af39d6c4150b88f2abf4cc32a33,animal,0.02783203125,0.017505273515425253,0.01754112412633458,1.0,1.0,0.84375,4.177623748779297,32,31,22,21
86f8c89c51c548fca179edcff31d704b,"anthropomorphic, weapon",0.0276641845703125,0.020881058339876586,0.01515513660448516,0.8636363636363636,0.95,0.9047619047619048,3.733214855194092,21,20,20,19
907bad0de1474461a74958f32572cb2c,"character, anthropomorphic, toy",0.036651611328125,0.03177192706977633,0.02181321944611961,0.7105263157894737,0.7307692307692307,0.6923076923076923,4.395824193954468,39,38,26,25
936d052d807349d0aed54b177de8eea0,"character, anthropomorphic",0.05145263671875,0.04467079507344168,0.039450298926512264,0.5873015873015873,0.7575757575757576,0.5522388059701493,6.1707916259765625,67,66,33,32
95ef886a412c4dabae03f1d74555c38f,character,0.034149169921875,0.02872541162869452,0.015869271113430644,0.4230769230769231,0.4807692307692308,1.0,8.70539665222168,22,21,52,51
9a8a58ab5ab4437c9ee75e8095d65923,animal,0.06719970703125,0.04965504981845351,0.0396788501175687,0.2727272727272727,1.0,0.2727272727272727,2.177346706390381,33,32,9,8
a52c3bc38c70481aa79f6bcb2d2e5c0a,character,0.013031005859375,0.008520709552702233,0.008211336483835652,1.0192307692307692,1.0,1.0,8.842408180236816,53,52,52,51
b46779173b47414e9c3e14522fdad710,"mythical creature, anthropomorphic",0.03515625,0.026249543113837245,0.023485266591835155,0.5047619047619047,0.7526881720430108,0.8153846153846154,17.155118227005005,65,64,93,92
